t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
419.50 9 45 23 4 81 -0.09506173 0.04666667 0.00001425 0.00586032 1 1 0.00586032 0.00586032 3 0.01758095
419.52 8 44 21 3 76 -0.09947368 0.05157895 0.00001740 0.00660272 -5 5 -0.03301358 0.03301358 5 0.03301358
419.54 7 41 21 2 71 -0.10450704 0.04929577 0.00001263 0.00552699 -5 5 -0.02763493 0.02763493 5 0.02763493
419.56 7 41 19 2 69 -0.10347826 0.05478261 0.00001263 0.00558245 -2 2 -0.01116490 0.01116490 2 0.01116490
419.58 7 41 20 2 70 -0.10400000 0.05200000 0.00000538 0.00283110 1 1 0.00283110 0.00283110 1 0.00283110
419.60 8 45 21 3 77 -0.10000000 0.05272727 0.00000242 0.00406558 7 7 0.02845905 0.02845905 7 0.02845905
419.62 8 44 20 3 75 -0.09893333 0.05413333 0.00000277 0.00176488 -2 2 -0.00352975 0.00352975 2 0.00352975
419.64 8 42 19 2 71 -0.10056338 0.05718310 0.00000599 0.00345805 -4 4 -0.01383221 0.01383221 4 0.01383221
419.66 8 41 18 3 70 -0.09600000 0.05600000 0.00000194 0.00471425 -1 1 -0.00471425 0.00471425 3 0.01414275
419.68 9 42 20 2 73 -0.09780822 0.05561644 0.00000483 0.00184845 3 3 0.00554536 0.00554536 5 0.00924226
419.70 8 47 22 4 81 -0.09851852 0.05012346 0.00001981 0.00553872 8 8 0.04430973 0.04430973 10 0.05538716
419.72 10 45 21 4 80 -0.09100000 0.05250000 0.00002954 0.00788518 -1 1 -0.00788518 0.00788518 5 0.03942590
419.74 8 46 21 2 77 -0.10363636 0.05636364 0.00001137 0.01321383 -3 3 -0.03964150 0.03964150 5 0.06606916
419.76 8 45 20 2 75 -0.10266667 0.05786667 0.00000608 0.00178869 -2 2 -0.00357738 0.00357738 2 0.00357738
419.78 7 39 18 3 67 -0.09820896 0.05223881 0.00000609 0.00717942 -8 8 -0.05743532 0.05743532 10 0.07179416
419.80 7 37 17 3 64 -0.09625000 0.05250000 0.00000464 0.00197629 -3 3 -0.00592887 0.00592887 3 0.00592887
419.82 7 40 18 2 67 -0.10238806 0.05641791 0.00003848 0.00728188 3 3 0.02184564 0.02184564 5 0.03640941
419.84 8 42 16 1 67 -0.10238806 0.06895522 0.00005275 0.01253731 0 0 0.00000000 0.00000000 6 0.07522388
419.86 9 43 18 3 73 -0.09397260 0.05945205 0.00009020 0.01269370 6 6 0.07616223 0.07616223 6 0.07616223
419.88 5 41 18 3 67 -0.10656716 0.05223881 0.00006371 0.01451392 -6 6 -0.08708353 0.08708353 6 0.08708353
419.90 9 45 20 5 79 -0.09037975 0.05139241 0.00000722 0.01620953 12 12 0.19451436 0.19451436 12 0.19451436
419.92 10 45 22 3 80 -0.09450000 0.05250000 0.00000091 0.00426653 1 1 0.00426653 0.00426653 5 0.02133264
419.94 8 44 20 3 75 -0.09893333 0.05413333 0.00000095 0.00472464 -5 5 -0.02362320 0.02362320 5 0.02362320
419.96 8 45 21 2 76 -0.10315789 0.05526316 0.00000789 0.00437303 1 1 0.00437303 0.00437303 3 0.01311910
419.98 8 43 21 3 75 -0.09893333 0.05040000 0.00001498 0.00644183 -1 1 -0.00644183 0.00644183 3 0.01932550
420.00 8 42 19 4 73 -0.09397260 0.05178082 0.00000989 0.00514932 -2 2 -0.01029864 0.01029864 4 0.02059729
420.02 9 44 20 3 76 -0.09578947 0.05526316 0.00002069 0.00392781 3 3 0.01178343 0.01178343 5 0.01963905
420.04 9 49 25 1 84 -0.10666667 0.05333333 0.00002951 0.01104706 8 8 0.08837649 0.08837649 12 0.13256473
420.06 8 44 22 3 77 -0.10000000 0.04909091 0.00001962 0.00790206 -7 7 -0.05531444 0.05531444 11 0.08692270
420.08 7 42 22 5 76 -0.09578947 0.04052632 0.00001072 0.00954363 -1 1 -0.00954363 0.00954363 5 0.04771813
420.10 7 39 21 3 70 -0.10000000 0.04400000 0.00000695 0.00545848 -6 6 -0.03275089 0.03275089 6 0.03275089
420.12 7 39 20 4 70 -0.09600000 0.04400000 0.00001556 0.00400000 0 0 0.00000000 0.00000000 2 0.00800000
420.14 7 43 20 3 73 -0.10164384 0.05178082 0.00002093 0.00961218 3 3 0.02883655 0.02883655 5 0.04806092
420.16 9 46 22 4 81 -0.09506173 0.05012346 0.00002141 0.00678756 8 8 0.05430049 0.05430049 8 0.05430049
420.18 7 42 22 3 74 -0.10216216 0.04540541 0.00000703 0.00852503 -7 7 -0.05967522 0.05967522 7 0.05967522
420.20 7 46 24 3 80 -0.10500000 0.04550000 0.00000522 0.00283941 6 6 0.01703648 0.01703648 6 0.01703648
420.22 6 42 21 2 71 -0.10845070 0.04929577 0.00001534 0.00512984 -9 9 -0.04616857 0.04616857 9 0.04616857
420.24 4 40 19 0 63 -0.12222222 0.05555556 0.00001168 0.01512744 -8 8 -0.12101955 0.12101955 8 0.12101955
420.26 7 43 23 2 75 -0.10640000 0.04666667 0.00000108 0.01814814 12 12 0.21777771 0.21777771 12 0.21777771
420.28 6 39 20 4 69 -0.09942029 0.04260870 0.00000725 0.00807363 -6 6 -0.04844177 0.04844177 10 0.08073629
420.30 7 40 21 3 71 -0.10056338 0.04535211 0.00000492 0.00297204 2 2 0.00594407 0.00594407 4 0.01188814
420.32 8 46 21 3 78 -0.10051282 0.05384615 0.00003370 0.00849419 7 7 0.05945934 0.05945934 7 0.05945934
420.34 7 42 21 1 71 -0.10845070 0.05323944 0.00002394 0.00796104 -7 7 -0.05572726 0.05572726 7 0.05572726
420.36 8 43 22 3 76 -0.09947368 0.04789474 0.00000396 0.01044762 5 5 0.05223809 0.05223809 5 0.05223809
420.38 8 44 22 3 77 -0.10000000 0.04909091 0.00000127 0.00130684 1 1 0.00130684 0.00130684 1 0.00130684
420.40 8 40 22 4 74 -0.09459459 0.04162162 0.00001546 0.00922001 -3 3 -0.02766004 0.02766004 5 0.04610007
420.42 9 44 23 5 81 -0.09160494 0.04320988 0.00000572 0.00338535 7 7 0.02369745 0.02369745 7 0.02369745
420.44 8 45 22 5 80 -0.09450000 0.04550000 0.00000526 0.00369135 -1 1 -0.00369135 0.00369135 3 0.01107404
420.46 8 44 23 2 77 -0.10363636 0.04909091 0.00003827 0.00981671 -3 3 -0.02945013 0.02945013 5 0.04908354
420.48 6 41 23 2 72 -0.10888889 0.04277778 0.00001660 0.00821247 -5 5 -0.04106235 0.04106235 5 0.04106235
420.50 7 40 21 1 69 -0.10753623 0.05072464 0.00000274 0.00806116 -3 3 -0.02418347 0.02418347 5 0.04030579
420.52 6 40 21 2 69 -0.10753623 0.04666667 0.00000274 0.00405797 0 0 0.00000000 0.00000000 2 0.00811594
420.54 6 42 22 2 72 -0.10888889 0.04666667 0.00000085 0.00135266 3 3 0.00405797 0.00405797 3 0.00405797
420.56 6 43 23 2 74 -0.10972973 0.04540541 0.00000085 0.00151585 2 2 0.00303169 0.00303169 2 0.00303169
420.58 6 43 23 2 74 -0.10972973 0.04540541 0.00000085 0.00000000 0 0 0.00000000 0.00000000 0 0.00000000
420.60 7 41 20 3 71 -0.10056338 0.04929577 0.00001738 0.00995776 -3 3 -0.02987327 0.02987327 7 0.06970430
420.62 8 46 23 2 79 -0.10455696 0.05139241 0.00000818 0.00451049 8 8 0.03608395 0.03608395 10 0.04510494
420.64 8 46 24 4 82 -0.09902439 0.04439024 0.00001148 0.00892410 3 3 0.02677231 0.02677231 3 0.02677231
420.66 7 45 23 3 78 -0.10410256 0.04666667 0.00000331 0.00556507 -4 4 -0.02226026 0.02226026 4 0.02226026
420.68 7 42 21 4 74 -0.09837838 0.04540541 0.00002410 0.00586149 -4 4 -0.02344597 0.02344597 6 0.03516895
420.70 6 39 22 4 71 -0.10056338 0.03746479 0.00000832 0.00823575 -3 3 -0.02470726 0.02470726 5 0.04117876
420.72 8 43 23 4 78 -0.09692308 0.04307692 0.00003337 0.00668938 7 7 0.04682569 0.04682569 7 0.04682569
420.74 7 44 24 2 77 -0.10727273 0.04545455 0.00002974 0.01061924 -1 1 -0.01061924 0.01061924 5 0.05309622
420.76 8 46 24 1 79 -0.10810127 0.05139241 0.00001958 0.00599539 2 2 0.01199077 0.01199077 4 0.02398154
420.78 8 45 23 3 79 -0.10101266 0.04784810 0.00001730 0.00792530 0 0 0.00000000 0.00000000 4 0.03170122
420.80 6 37 20 2 65 -0.10553846 0.04523077 0.00002615 0.00522813 -14 14 -0.07319379 0.07319379 14 0.07319379
420.82 5 32 17 0 54 -0.11407407 0.05185185 0.00000496 0.01080257 -11 11 -0.11882822 0.11882822 11 0.11882822
420.84 6 36 20 1 63 -0.10888889 0.04666667 0.00001291 0.00733296 9 9 0.06599663 0.06599663 9 0.06599663
420.86 6 41 24 4 75 -0.10266667 0.03546667 0.00002904 0.01281234 12 12 0.15374808 0.15374808 12 0.15374808
420.88 7 38 23 4 72 -0.09722222 0.03500000 0.00000801 0.00546441 -3 3 -0.01639322 0.01639322 5 0.02732204
420.90 7 42 24 4 77 -0.10000000 0.03818182 0.00001264 0.00422374 5 5 0.02111872 0.02111872 5 0.02111872
420.92 10 44 25 1 80 -0.10150000 0.04900000 0.00005023 0.01092168 3 3 0.03276504 0.03276504 9 0.09829511
420.94 7 48 27 2 84 -0.11000000 0.04333333 0.00003606 0.01021573 4 4 0.04086291 0.04086291 10 0.10215729
420.96 7 49 28 4 88 -0.10500000 0.03818182 0.00002849 0.00717900 4 4 0.02871602 0.02871602 4 0.02871602
420.98 6 46 30 4 86 -0.10744186 0.02930233 0.00001180 0.00920913 -2 2 -0.01841826 0.01841826 6 0.05525478
421.00 6 42 27 4 79 -0.10455696 0.03012658 0.00000920 0.00300034 -7 7 -0.02100238 0.02100238 7 0.02100238
421.02 5 38 24 2 69 -0.11159420 0.03449275 0.00000751 0.00828168 -10 10 -0.08281679 0.08281679 10 0.08281679
421.04 5 39 24 -1 67 -0.12328358 0.04388060 0.00000690 0.01499244 -2 2 -0.02998488 0.02998488 4 0.05996975
421.06 6 38 25 1 70 -0.11200000 0.03600000 0.00002842 0.01376310 3 3 0.04128931 0.04128931 5 0.06881552
421.08 6 30 20 4 60 -0.09333333 0.02800000 0.00004701 0.02030873 -10 10 -0.20308728 0.20308728 16 0.32493965
421.10 6 25 19 4 54 -0.08814815 0.02074074 0.00002511 0.00892093 -6 6 -0.05352558 0.05352558 6 0.05352558
421.12 6 26 17 4 53 -0.08716981 0.02905660 0.00005527 0.00837321 -1 1 -0.00837321 0.00837321 3 0.02511964
421.14 6 28 21 2 57 -0.10070175 0.02701754 0.00006103 0.01368471 4 4 0.05473883 0.05473883 8 0.10947767
421.16 12 46 27 6 91 -0.08461538 0.03846154 0.00017412 0.01974174 34 34 0.67121917 0.67121917 34 0.67121917
421.18 11 46 36 9 102 -0.08509804 0.01647059 0.00016944 0.02199625 11 11 0.24195871 0.24195871 13 0.28595120
421.20 6 51 34 8 99 -0.10040404 0.02121212 0.00012900 0.01602360 -3 3 -0.04807080 0.04807080 13 0.20830682
421.22 6 54 31 0 91 -0.12153846 0.04461538 0.00016871 0.03153374 -8 8 -0.25226989 0.25226989 14 0.44147230
421.24 5 50 34 -1 88 -0.12727273 0.03500000 0.00007575 0.01119542 -3 3 -0.03358626 0.03358626 9 0.10075878
421.26 5 44 31 2 82 -0.11609756 0.02731707 0.00001956 0.01356141 -6 6 -0.08136843 0.08136843 12 0.16273686
421.28 4 42 30 4 80 -0.11200000 0.02100000 0.00002882 0.00752964 -2 2 -0.01505927 0.01505927 6 0.04517782
421.30 2 38 26 2 68 -0.12352941 0.02470588 0.00002882 0.01211036 -12 12 -0.14532436 0.14532436 12 0.14532436
421.32 2 35 25 0 62 -0.13096774 0.02709677 0.00001450 0.00781314 -6 6 -0.04687883 0.04687883 6 0.04687883
421.34 2 34 23 0 59 -0.13050847 0.03084746 0.00000828 0.00377870 -3 3 -0.01133609 0.01133609 3 0.01133609
421.36 2 36 27 1 66 -0.12727273 0.02121212 0.00004083 0.01016414 7 7 0.07114899 0.07114899 7 0.07114899
421.38 3 39 27 2 71 -0.12028169 0.02563380 0.00001615 0.00827199 5 5 0.04135997 0.04135997 5 0.04135997
421.40 6 39 26 1 72 -0.11277778 0.03500000 0.00001762 0.01200143 1 1 0.01200143 0.01200143 5 0.06000716
421.42 5 41 27 1 74 -0.11729730 0.03405405 0.00001181 0.00461745 2 2 0.00923491 0.00923491 4 0.01846981
421.44 5 41 28 2 76 -0.11421053 0.02947368 0.00002082 0.00552340 2 2 0.01104680 0.01104680 2 0.01104680
421.46 6 40 27 4 77 -0.10363636 0.02727273 0.00001185 0.01080079 1 1 0.01080079 0.01080079 5 0.05400396
421.48 6 40 28 4 78 -0.10410256 0.02512821 0.00000435 0.00219461 1 1 0.00219461 0.00219461 1 0.00219461
421.50 9 45 29 4 87 -0.09816092 0.03379310 0.00009861 0.01050636 9 9 0.09455724 0.09455724 9 0.09455724
421.52 6 48 29 1 84 -0.11666667 0.04000000 0.00000106 0.01951892 -3 3 -0.05855676 0.05855676 9 0.17567028
421.54 5 44 26 1 76 -0.11789474 0.04052632 0.00000522 0.00133610 -8 8 -0.01068880 0.01068880 8 0.01068880
421.56 10 43 33 7 93 -0.08881720 0.01956989 0.00000609 0.03584236 17 17 0.60932007 0.60932007 19 0.68100479
421.58 10 47 35 10 102 -0.08509804 0.01647059 0.00000522 0.00484127 9 9 0.04357141 0.04357141 9 0.04357141
421.60 5 33 20 3 61 -0.10327869 0.03442623 0.00003162 0.02555271 -41 41 -1.04766117 1.04766117 41 1.04766117
421.62 4 33 18 -1 54 -0.12444444 0.05185185 0.00007056 0.02741608 -7 7 -0.19191257 0.19191257 7 0.19191257
421.64 7 40 23 1 71 -0.10845070 0.04535211 0.00002443 0.01726402 17 17 0.29348831 0.29348831 17 0.29348831
421.66 7 43 25 2 77 -0.10727273 0.04181818 0.00001337 0.00372509 6 6 0.02235054 0.02235054 6 0.02235054
421.68 7 40 23 4 74 -0.09837838 0.03783784 0.00003562 0.00974436 -3 3 -0.02923308 0.02923308 7 0.06821053
421.70 5 41 25 2 73 -0.11315068 0.03643836 0.00002534 0.01483845 -1 1 -0.01483845 0.01483845 7 0.10386915
421.72 5 38 23 1 67 -0.11492537 0.03970149 0.00000775 0.00371451 -6 6 -0.02228705 0.02228705 6 0.02228705
421.74 8 49 31 2 90 -0.10888889 0.03733333 0.00000342 0.00648439 23 23 0.14914098 0.14914098 23 0.14914098
421.76 6 42 26 2 76 -0.11052632 0.03684211 0.00000129 0.00170952 -14 14 -0.02393333 0.02393333 14 0.02393333
421.78 5 39 26 1 71 -0.11633803 0.03352113 0.00001233 0.00669365 -5 5 -0.03346823 0.03346823 5 0.03346823
421.80 3 38 24 1 66 -0.12303030 0.03393939 0.00000082 0.00670533 -5 5 -0.03352666 0.03352666 5 0.03352666
421.82 4 40 26 1 71 -0.12028169 0.03352113 0.00000656 0.00278026 5 5 0.01390128 0.01390128 5 0.01390128
421.84 5 42 26 1 74 -0.11729730 0.03783784 0.00001914 0.00524791 3 3 0.01574374 0.01574374 3 0.01574374
421.86 5 41 28 2 76 -0.11421053 0.02947368 0.00003123 0.00891556 2 2 0.01783112 0.01783112 4 0.03566224
421.88 4 40 31 2 77 -0.11818182 0.02000000 0.00000456 0.01027238 1 1 0.01027238 0.01027238 5 0.05136191
421.90 4 41 27 3 75 -0.11386667 0.02800000 0.00003068 0.00908958 -2 2 -0.01817917 0.01817917 6 0.05453750
421.92 5 41 26 1 73 -0.11698630 0.03643836 0.00002713 0.00899655 -2 2 -0.01799311 0.01799311 4 0.03598621
421.94 6 40 24 1 71 -0.11239437 0.04140845 0.00002711 0.00676666 -2 2 -0.01353332 0.01353332 4 0.02706665
421.96 5 41 29 2 77 -0.11454545 0.02727273 0.00000407 0.01429846 6 6 0.08579074 0.08579074 8 0.11438765
421.98 5 40 27 2 74 -0.11351351 0.03027027 0.00001018 0.00317020 -3 3 -0.00951060 0.00951060 3 0.00951060
422.00 4 40 28 1 73 -0.12082192 0.02876712 0.00005437 0.00746138 -1 1 -0.00746138 0.00746138 3 0.02238415
422.02 2 41 26 -2 67 -0.14000000 0.03970149 0.00032129 0.02207621 -6 6 -0.13245729 0.13245729 8 0.17660972
422.04 -5 37 23 -9 46 -0.22521739 0.05478261 0.00066964 0.08654157 -21 21 -1.81737303 1.81737303 21 1.81737303
422.06 1 25 13 -2 37 -0.14756757 0.05675676 0.00114369 0.07767491 -9 9 -0.69907423 0.69907423 35 2.71862202
422.08 4 38 27 1 70 -0.12000000 0.02800000 0.00011503 0.03983619 33 33 1.31459419 1.31459419 33 1.31459419
422.10 6 42 30 2 80 -0.11200000 0.02800000 0.00003375 0.00800000 10 10 0.08000000 0.08000000 10 0.08000000
422.12 4 42 27 0 73 -0.12465753 0.03643836 0.00004322 0.01521246 -7 7 -0.10648724 0.10648724 7 0.10648724
422.14 6 46 29 1 82 -0.11609756 0.03756098 0.00004238 0.00863327 9 9 0.07769946 0.07769946 9 0.07769946
422.16 8 46 30 5 89 -0.09910112 0.02988764 0.00001127 0.01864830 7 7 0.13053807 0.13053807 7 0.13053807
422.18 8 40 27 7 82 -0.08878049 0.02390244 0.00000612 0.01193056 -7 7 -0.08351389 0.08351389 11 0.13123611
422.20 8 40 27 4 79 -0.09746835 0.03012658 0.00001644 0.01068733 -3 3 -0.03206198 0.03206198 3 0.03206198
422.22 5 42 25 2 74 -0.11351351 0.03783784 0.00010535 0.01780198 -5 5 -0.08900991 0.08900991 9 0.16021785
422.24 5 36 19 -1 59 -0.12101695 0.05457627 0.00002770 0.01834330 -15 15 -0.27514952 0.27514952 15 0.27514952
422.26 5 39 25 1 70 -0.11600000 0.03600000 0.00005973 0.01924182 11 11 0.21166002 0.21166002 11 0.21166002
422.28 6 38 28 3 75 -0.10640000 0.02426667 0.00004825 0.01516018 5 5 0.07580091 0.07580091 7 0.10612127
422.30 7 42 27 2 78 -0.10769231 0.03589744 0.00007905 0.01170234 3 3 0.03510703 0.03510703 7 0.08191641
422.32 4 42 27 1 74 -0.12108108 0.03405405 0.00004140 0.01351508 -4 4 -0.05406031 0.05406031 4 0.05406031
422.34 5 42 26 0 73 -0.12082192 0.04027397 0.00002274 0.00622532 -1 1 -0.00622532 0.00622532 3 0.01867595
422.36 5 41 27 2 75 -0.11386667 0.03173333 0.00001104 0.01101445 2 2 0.02202889 0.02202889 4 0.04405779
422.38 5 38 27 2 72 -0.11277778 0.02722222 0.00003462 0.00464067 -3 3 -0.01392200 0.01392200 3 0.01392200
422.40 7 39 27 5 78 -0.09692308 0.02512821 0.00001051 0.01599239 6 6 0.09595432 0.09595432 6 0.09595432
422.42 7 43 31 4 85 -0.10376471 0.02470588 0.00004914 0.00685465 7 7 0.04798256 0.04798256 9 0.06169186
422.44 5 44 27 1 77 -0.11818182 0.03818182 0.00001456 0.01973459 -8 8 -0.15787671 0.15787671 10 0.19734588
422.46 5 39 26 2 72 -0.11277778 0.03111111 0.00001199 0.00889936 -5 5 -0.04449678 0.04449678 7 0.06229550
422.48 4 38 25 2 69 -0.11565217 0.03043478 0.00000215 0.00295289 -3 3 -0.00885868 0.00885868 3 0.00885868
422.50 6 41 27 3 77 -0.10727273 0.03090909 0.00000194 0.00839286 8 8 0.06714288 0.06714288 8 0.06714288
422.52 7 42 28 3 80 -0.10500000 0.03150000 0.00000798 0.00234829 3 3 0.00704487 0.00704487 3 0.00704487
422.54 3 41 26 1 71 -0.12422535 0.03352113 0.00001690 0.01933130 -9 9 -0.17398169 0.17398169 9 0.17398169
422.56 5 37 25 2 69 -0.11159420 0.03043478 0.00003979 0.01300275 -2 2 -0.02600550 0.02600550 8 0.10402198
422.58 6 41 25 3 75 -0.10640000 0.03546667 0.00000970 0.00723185 6 6 0.04339108 0.04339108 6 0.04339108
422.60 6 40 26 3 75 -0.10640000 0.03173333 0.00000791 0.00373333 0 0 0.00000000 0.00000000 2 0.00746667
422.62 7 39 25 3 74 -0.10216216 0.03405405 0.00001170 0.00483167 -1 1 -0.00483167 0.00483167 3 0.01449500
422.64 5 38 26 1 70 -0.11600000 0.03200000 0.00004847 0.01398946 -4 4 -0.05595783 0.05595783 6 0.08393674
422.66 6 38 27 3 74 -0.10594595 0.02648649 0.00000714 0.01146660 4 4 0.04586639 0.04586639 4 0.04586639
422.68 6 35 26 3 70 -0.10400000 0.02400000 0.00000837 0.00315742 -4 4 -0.01262969 0.01262969 4 0.01262969
422.70 5 40 28 2 75 -0.11386667 0.02800000 0.00004430 0.01064665 5 5 0.05323324 0.05323324 9 0.09581983
422.72 6 41 26 2 75 -0.11013333 0.03546667 0.00000998 0.00834799 0 0 0.00000000 0.00000000 4 0.03339195
422.74 5 41 26 2 74 -0.11351351 0.03405405 0.00001158 0.00366348 -1 1 -0.00366348 0.00366348 1 0.00366348
422.76 7 39 26 3 75 -0.10266667 0.03173333 0.00002138 0.01109233 1 1 0.01109233 0.01109233 5 0.05546166
422.78 5 41 27 3 76 -0.11052632 0.02947368 0.00002342 0.00817803 1 1 0.00817803 0.00817803 5 0.04089013
422.80 8 39 25 2 74 -0.10216216 0.03783784 0.00008822 0.01182870 -2 2 -0.02365740 0.02365740 8 0.09462960
422.82 4 42 27 0 73 -0.12465753 0.03643836 0.00002177 0.02253886 -1 1 -0.02253886 0.02253886 11 0.24792749
422.84 4 41 25 2 72 -0.11666667 0.03500000 0.00000447 0.00811929 -1 1 -0.00811929 0.00811929 5 0.04059644
422.86 5 39 25 1 70 -0.11600000 0.03600000 0.00000215 0.00120185 -2 2 -0.00240370 0.00240370 4 0.00480740
422.88 3 37 24 1 65 -0.12276923 0.03230769 0.00000470 0.00771075 -5 5 -0.03855374 0.03855374 5 0.03855374
422.90 5 37 23 1 66 -0.11454545 0.03818182 0.00001111 0.01010623 1 1 0.01010623 0.01010623 3 0.03031868
422.92 6 42 25 1 74 -0.11351351 0.04162162 0.00000468 0.00359126 8 8 0.02873008 0.02873008 8 0.02873008
422.94 5 40 25 2 72 -0.11277778 0.03500000 0.00004635 0.00666237 -2 2 -0.01332474 0.01332474 4 0.02664948
422.96 7 41 27 5 80 -0.09800000 0.02800000 0.00001757 0.01635184 8 8 0.13081473 0.13081473 8 0.13081473
422.98 8 40 27 4 79 -0.09746835 0.03012658 0.00001344 0.00219203 -1 1 -0.00219203 0.00219203 3 0.00657609
423.00 6 39 25 2 72 -0.10888889 0.03500000 0.00002097 0.01241688 -7 7 -0.08691813 0.08691813 7 0.08691813
423.02 6 39 24 1 70 -0.11200000 0.04000000 0.00001856 0.00588889 -2 2 -0.01177778 0.01177778 2 0.01177778
423.04 8 41 25 1 75 -0.10640000 0.04293333 0.00003407 0.00632174 5 5 0.03160872 0.03160872 5 0.03160872
423.06 7 42 28 3 80 -0.10500000 0.03150000 0.00000679 0.01151873 5 5 0.05759364 0.05759364 7 0.08063110
423.08 6 42 25 3 76 -0.10684211 0.03684211 0.00000915 0.00565079 -4 4 -0.02260316 0.02260316 4 0.02260316
423.10 6 44 28 3 81 -0.10888889 0.03283951 0.00000518 0.00449557 5 5 0.02247784 0.02247784 5 0.02247784
423.12 6 41 26 2 75 -0.11013333 0.03546667 0.00000092 0.00290699 -6 6 -0.01744196 0.01744196 6 0.01744196
423.14 6 41 27 3 77 -0.10727273 0.03090909 0.00000420 0.00538094 2 2 0.01076189 0.01076189 2 0.01076189
423.16 6 41 27 2 76 -0.11052632 0.03315789 0.00000491 0.00395512 -1 1 -0.00395512 0.00395512 1 0.00395512
423.18 5 40 24 2 71 -0.11239437 0.03746479 0.00000525 0.00469457 -5 5 -0.02347283 0.02347283 5 0.02347283
423.20 6 39 25 2 72 -0.10888889 0.03500000 0.00000202 0.00428527 1 1 0.00428527 0.00428527 3 0.01285582
423.22 6 40 25 1 72 -0.11277778 0.03888889 0.00002503 0.00549972 0 0 0.00000000 0.00000000 2 0.01099944
423.24 4 40 26 1 71 -0.12028169 0.03352113 0.00004317 0.00922614 -1 1 -0.00922614 0.00922614 3 0.02767841
423.26 7 38 26 2 73 -0.10547945 0.03260274 0.00000178 0.01483070 2 2 0.02966140 0.02966140 6 0.08898420
423.28 6 36 24 2 68 -0.10705882 0.03294118 0.00000107 0.00161523 -5 5 -0.00807613 0.00807613 5 0.00807613
423.30 6 40 25 3 74 -0.10594595 0.03405405 0.00000107 0.00157385 6 6 0.00944308 0.00944308 6 0.00944308
423.32 7 43 27 3 80 -0.10500000 0.03500000 0.00000086 0.00133777 6 6 0.00802662 0.00802662 6 0.00802662
423.34 6 42 26 3 77 -0.10727273 0.03454545 0.00000177 0.00231774 -3 3 -0.00695321 0.00695321 3 0.00695321
423.36 6 39 26 1 72 -0.11277778 0.03500000 0.00000899 0.00552378 -5 5 -0.02761892 0.02761892 5 0.02761892
423.38 5 38 26 1 70 -0.11600000 0.03200000 0.00001483 0.00440258 -2 2 -0.00880516 0.00880516 2 0.00880516
423.40 6 40 26 3 75 -0.10640000 0.03173333 0.00002987 0.00960370 5 5 0.04801851 0.04801851 5 0.04801851
423.42 6 43 27 1 77 -0.11454545 0.03818182 0.00000976 0.01038900 2 2 0.02077801 0.02077801 6 0.06233402
423.44 6 40 25 2 73 -0.10931507 0.03643836 0.00000618 0.00551331 -4 4 -0.02205324 0.02205324 6 0.03307987
423.46 7 42 28 2 79 -0.10810127 0.03367089 0.00000120 0.00302195 6 6 0.01813173 0.01813173 6 0.01813173
423.48 6 39 29 5 79 -0.10101266 0.01949367 0.00002669 0.01585061 0 0 0.00000000 0.00000000 8 0.12680487
423.50 6 42 27 5 80 -0.10150000 0.02800000 0.00002296 0.00852028 1 1 0.00852028 0.00852028 5 0.04260139
423.52 7 41 27 2 77 -0.10727273 0.03454545 0.00004900 0.00872739 -3 3 -0.02618217 0.02618217 5 0.04363696
423.54 3 40 25 2 70 -0.12000000 0.03200000 0.00004073 0.01297932 -7 7 -0.09085526 0.09085526 7 0.09085526
423.56 5 37 25 3 70 -0.10800000 0.02800000 0.00000911 0.01264911 0 0 0.00000000 0.00000000 6 0.07589466
423.58 5 39 26 2 72 -0.11277778 0.03111111 0.00000929 0.00570142 2 2 0.01140284 0.01140284 4 0.02280567
423.60 6 39 26 1 72 -0.11277778 0.03500000 0.00000344 0.00388889 0 0 0.00000000 0.00000000 2 0.00777778
423.62 4 36 24 2 66 -0.11454545 0.02969697 0.00002357 0.00558988 -6 6 -0.03353931 0.03353931 8 0.04471908
423.64 4 35 24 0 63 -0.12222222 0.03333333 0.00001266 0.00849446 -3 3 -0.02548339 0.02548339 3 0.02548339
423.66 6 36 25 3 70 -0.10400000 0.02800000 0.00000970 0.01898667 7 7 0.13290672 0.13290672 7 0.13290672
423.68 8 37 27 5 77 -0.09272727 0.02363636 0.00002918 0.01208783 7 7 0.08461483 0.08461483 7 0.08461483
423.70 6 40 29 4 79 -0.10455696 0.02303797 0.00010412 0.01184481 2 2 0.02368963 0.02368963 8 0.09475851
423.72 8 41 26 1 76 -0.10684211 0.04052632 0.00000286 0.01763701 -3 3 -0.05291102 0.05291102 9 0.15873305
423.74 6 39 25 3 73 -0.10547945 0.03260274 0.00004166 0.00803989 -3 3 -0.02411968 0.02411968 7 0.05627925
423.76 7 33 23 4 67 -0.09402985 0.02716418 0.00000827 0.01267562 -6 6 -0.07605371 0.07605371 10 0.12675619
423.78 6 34 23 0 63 -0.11333333 0.03777778 0.00004970 0.02202891 -4 4 -0.08811564 0.08811564 6 0.13217347
423.80 6 38 26 4 74 -0.10216216 0.02648649 0.00008661 0.01588359 11 11 0.17471945 0.17471945 11 0.17471945
423.82 4 44 30 2 80 -0.11900000 0.02800000 0.00002519 0.01690572 6 6 0.10143434 0.10143434 14 0.23668014
