t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
4.26 13 5 8 36 62 0.08129032 -0.05870968 0.00000969 0.00580999 -1 1 -0.00580999 0.00580999 3 0.01742997
4.28 12 2 9 35 58 0.08689655 -0.07241379 0.00003308 0.01480651 -4 4 -0.05922602 0.05922602 6 0.08883903
4.30 12 2 8 36 58 0.09172414 -0.07241379 0.00000583 0.00482759 0 0 0.00000000 0.00000000 2 0.00965517
4.32 11 2 5 34 52 0.10230769 -0.07000000 0.00006451 0.01085532 -6 6 -0.06513193 0.06513193 6 0.06513193
4.34 11 4 7 32 54 0.08296296 -0.06222222 0.00006282 0.02084976 2 2 0.04169951 0.04169951 6 0.12509854
4.36 10 3 7 32 52 0.08615385 -0.07000000 0.00002157 0.00840688 -2 2 -0.01681375 0.01681375 2 0.01681375
4.38 12 3 7 33 55 0.08909091 -0.06363636 0.00002954 0.00700872 3 3 0.02102617 0.02102617 3 0.02102617
4.40 13 2 7 36 58 0.09655172 -0.06758621 0.00001294 0.00844186 3 3 0.02532558 0.02532558 5 0.04220931
4.42 13 2 6 36 57 0.10070175 -0.06631579 0.00001615 0.00434013 -1 1 -0.00434013 0.00434013 1 0.00434013
4.44 13 3 8 34 58 0.08689655 -0.06275862 0.00002964 0.01425612 1 1 0.01425612 0.01425612 5 0.07128062
4.46 14 4 10 40 68 0.08235294 -0.06588235 0.00005774 0.00551381 10 10 0.05513810 0.05513810 10 0.05513810
4.48 12 1 9 41 63 0.09555556 -0.08222222 0.00005296 0.02100715 -5 5 -0.10503575 0.10503575 7 0.14705005
4.50 9 -1 6 33 47 0.11021277 -0.09234043 0.00007706 0.01781044 -16 16 -0.28496708 0.28496708 16 0.28496708
4.52 8 0 4 27 39 0.11128205 -0.08256410 0.00007218 0.00983463 -8 8 -0.07867701 0.07867701 10 0.09834626
4.54 11 3 4 30 48 0.09916667 -0.05833333 0.00016309 0.02709082 9 9 0.24381741 0.24381741 9 0.24381741
4.56 12 3 7 30 52 0.08615385 -0.05923077 0.00004918 0.01304373 4 4 0.05217492 0.05217492 4 0.05217492
4.58 13 3 8 37 61 0.08950820 -0.06655738 0.00002472 0.00805797 9 9 0.07252171 0.07252171 9 0.07252171
4.60 13 2 7 37 59 0.09728814 -0.06881356 0.00000908 0.00810048 -2 2 -0.01620096 0.01620096 2 0.01620096
4.62 13 2 8 37 60 0.09333333 -0.07000000 0.00001211 0.00412893 1 1 0.00412893 0.00412893 1 0.00412893
4.64 14 3 9 38 64 0.08750000 -0.06562500 0.00003063 0.00729167 4 4 0.02916667 0.02916667 4 0.02916667
4.66 14 4 7 35 60 0.08866667 -0.05600000 0.00000656 0.00969545 -4 4 -0.03878180 0.03878180 6 0.05817270
4.68 11 2 9 34 56 0.08500000 -0.07500000 0.00012393 0.01935057 -4 4 -0.07740227 0.07740227 8 0.15480454
4.70 11 1 7 34 53 0.09773585 -0.07660377 0.00000449 0.01283643 -3 3 -0.03850929 0.03850929 3 0.03850929
4.72 11 0 6 33 50 0.10640000 -0.07840000 0.00005458 0.00884839 -3 3 -0.02654516 0.02654516 3 0.02654516
4.74 13 3 7 35 58 0.09172414 -0.06275862 0.00004055 0.02144840 8 8 0.17158716 0.17158716 8 0.17158716
4.76 13 2 8 37 60 0.09333333 -0.07000000 0.00003576 0.00741802 2 2 0.01483605 0.01483605 4 0.02967210
4.78 13 4 9 37 63 0.08222222 -0.06444444 0.00001235 0.01242260 3 3 0.03726780 0.03726780 3 0.03726780
4.80 13 3 9 38 63 0.08666667 -0.06888889 0.00002798 0.00628539 0 0 0.00000000 0.00000000 2 0.01257079
4.82 9 2 8 35 54 0.08814815 -0.08296296 0.00006179 0.01415183 -9 9 -0.12736649 0.12736649 9 0.12736649
4.84 12 4 9 33 58 0.07724138 -0.06275862 0.00002073 0.02296025 4 4 0.09184100 0.09184100 8 0.18368200
4.86 14 4 11 35 64 0.07437500 -0.06125000 0.00001056 0.00323915 6 6 0.01943488 0.01943488 6 0.01943488
4.88 12 5 7 34 58 0.08206897 -0.05793103 0.00003549 0.00837930 -6 6 -0.05027579 0.05027579 8 0.06703439
4.90 15 2 8 36 61 0.09409836 -0.06196721 0.00005499 0.01268846 3 3 0.03806539 0.03806539 9 0.11419616
4.92 12 1 7 34 54 0.09851852 -0.07259259 0.00003812 0.01150811 -7 7 -0.08055674 0.08055674 7 0.08055674
4.94 13 3 8 35 59 0.08779661 -0.06406780 0.00002544 0.01369786 5 5 0.06848932 0.06848932 5 0.06848932
4.96 13 4 7 35 59 0.08779661 -0.05932203 0.00003062 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
4.98 13 1 7 36 57 0.10070175 -0.07122807 0.00002602 0.01755837 -2 2 -0.03511675 0.03511675 4 0.07023349
5.00 12 2 7 35 56 0.09500000 -0.07000000 0.00001417 0.00583251 -1 1 -0.00583251 0.00583251 3 0.01749753
5.02 11 1 7 33 52 0.09692308 -0.07538462 0.00001118 0.00571772 -4 4 -0.02287087 0.02287087 4 0.02287087
5.04 12 2 6 33 53 0.09773585 -0.06603774 0.00004138 0.00938215 1 1 0.00938215 0.00938215 3 0.02814645
5.06 12 3 7 33 55 0.08909091 -0.06363636 0.00000480 0.00897227 2 2 0.01794453 0.01794453 2 0.01794453
5.08 12 3 7 34 56 0.09000000 -0.06500000 0.00000324 0.00163889 1 1 0.00163889 0.00163889 1 0.00163889
5.10 13 2 7 37 59 0.09728814 -0.06881356 0.00003459 0.00822558 3 3 0.02467674 0.02467674 5 0.04112790
5.12 12 1 8 38 59 0.09728814 -0.07830508 0.00007150 0.00949153 0 0 0.00000000 0.00000000 4 0.03796610
5.14 13 4 9 37 63 0.08222222 -0.06444444 0.00001687 0.02047191 4 4 0.08188764 0.08188764 6 0.12283146
5.16 11 4 8 32 55 0.07890909 -0.06363636 0.00000808 0.00341025 -8 8 -0.02728203 0.02728203 8 0.02728203
5.18 11 3 8 34 56 0.08500000 -0.07000000 0.00003379 0.00880880 1 1 0.00880880 0.00880880 3 0.02642641
5.20 12 1 7 35 55 0.09927273 -0.07381818 0.00006593 0.01477462 -1 1 -0.01477462 0.01477462 5 0.07387308
5.22 13 4 7 37 61 0.08950820 -0.06196721 0.00000772 0.01535550 6 6 0.09213303 0.09213303 6 0.09213303
5.24 13 3 7 36 59 0.09254237 -0.06406780 0.00000562 0.00369035 -2 2 -0.00738070 0.00738070 2 0.00738070
5.26 13 5 8 38 64 0.08312500 -0.06125000 0.00007077 0.00982990 5 5 0.04914949 0.04914949 5 0.04914949
5.28 11 2 8 39 60 0.09333333 -0.07933333 0.00028607 0.02076577 -4 4 -0.08306306 0.08306306 6 0.12459459
5.30 9 -2 3 33 43 0.13348837 -0.09441860 0.00086388 0.04289513 -17 17 -0.72921728 0.72921728 17 0.72921728
5.32 3 -6 -2 19 14 0.30000000 -0.20000000 0.00127628 0.19716377 -29 29 -5.71774941 5.71774941 29 5.71774941
5.34 8 1 2 24 35 0.11600000 -0.06800000 0.00149333 0.22645088 21 21 4.75546843 4.75546843 21 4.75546843
5.36 14 4 9 36 63 0.08222222 -0.06000000 0.00012099 0.03471222 28 28 0.97194218 0.97194218 28 0.97194218
5.38 14 5 11 42 72 0.07777778 -0.06611111 0.00001347 0.00755637 9 9 0.06800735 0.06800735 9 0.06800735
5.40 14 4 10 40 68 0.08235294 -0.06588235 0.00000047 0.00458088 -4 4 -0.01832352 0.01832352 4 0.01832352
5.42 15 3 10 40 68 0.08647059 -0.06588235 0.00001336 0.00411765 0 0 0.00000000 0.00000000 2 0.00823529
5.44 13 6 9 38 66 0.07636364 -0.05939394 0.00001503 0.01201041 -2 2 -0.02402082 0.02402082 8 0.09608329
5.46 12 5 9 35 61 0.07573770 -0.06196721 0.00003426 0.00264831 -5 5 -0.01324153 0.01324153 5 0.01324153
5.48 11 1 7 35 54 0.09851852 -0.07777778 0.00006606 0.02772976 -7 7 -0.19410830 0.19410830 7 0.19410830
5.50 9 0 6 34 49 0.10571429 -0.08857143 0.00007502 0.01297235 -5 5 -0.06486177 0.06486177 5 0.06486177
5.52 10 1 4 32 47 0.11021277 -0.07446809 0.00013232 0.01480340 -2 2 -0.02960680 0.02960680 6 0.08882039
5.54 11 2 7 33 53 0.09245283 -0.07132075 0.00011360 0.01803666 6 6 0.10821994 0.10821994 6 0.10821994
5.56 15 4 9 36 64 0.08312500 -0.05687500 0.00004081 0.01719559 11 11 0.18915147 0.18915147 11 0.18915147
5.58 13 4 9 38 64 0.08312500 -0.06562500 0.00001650 0.00875000 0 0 0.00000000 0.00000000 4 0.03500000
5.60 12 2 9 35 58 0.08689655 -0.07241379 0.00001575 0.00776610 -6 6 -0.04659660 0.04659660 6 0.04659660
5.62 13 1 9 34 57 0.09087719 -0.07122807 0.00002932 0.00415349 -1 1 -0.00415349 0.00415349 3 0.01246046
5.64 12 4 7 32 55 0.08400000 -0.05854545 0.00005967 0.01442721 -2 2 -0.02885443 0.02885443 8 0.11541772
5.66 11 5 8 33 57 0.07614035 -0.06140351 0.00003274 0.00836317 2 2 0.01672633 0.01672633 4 0.03345267
5.68 11 3 9 32 55 0.07890909 -0.06872727 0.00005024 0.00782965 -2 2 -0.01565930 0.01565930 4 0.03131861
5.70 12 1 8 35 56 0.09500000 -0.07500000 0.00009094 0.01727033 1 1 0.01727033 0.01727033 7 0.12089234
5.72 10 1 9 35 55 0.08909091 -0.08400000 0.00003008 0.01076649 -1 1 -0.01076649 0.01076649 3 0.03229948
5.74 10 3 7 35 55 0.08909091 -0.07381818 0.00006593 0.01018182 0 0 0.00000000 0.00000000 4 0.04072727
5.76 11 4 9 33 57 0.07614035 -0.06631579 0.00000424 0.01496672 2 2 0.02993345 0.02993345 6 0.08980035
5.78 11 4 9 32 56 0.07500000 -0.06500000 0.00000702 0.00174118 -1 1 -0.00174118 0.00174118 1 0.00174118
5.80 12 2 8 34 56 0.09000000 -0.07000000 0.00002941 0.01581139 0 0 0.00000000 0.00000000 6 0.09486833
5.82 10 2 7 32 51 0.09058824 -0.07411765 0.00000299 0.00415945 -5 5 -0.02079726 0.02079726 5 0.02079726
5.84 11 2 8 34 55 0.08909091 -0.07381818 0.00000489 0.00152698 4 4 0.00610792 0.00610792 4 0.00610792
5.86 12 4 9 35 60 0.07933333 -0.06533333 0.00001571 0.01293070 5 5 0.06465349 0.06465349 5 0.06465349
5.88 13 3 9 37 62 0.08580645 -0.06774194 0.00002241 0.00690671 2 2 0.01381342 0.01381342 4 0.02762683
5.90 12 3 10 38 63 0.08222222 -0.07333333 0.00004393 0.00664157 1 1 0.00664157 0.00664157 3 0.01992471
5.92 10 1 8 34 53 0.09245283 -0.08188679 0.00001522 0.01333518 -10 10 -0.13335179 0.13335179 10 0.13335179
5.94 10 3 9 32 54 0.07777778 -0.07259259 0.00004036 0.01737065 1 1 0.01737065 0.01737065 5 0.08685323
5.96 9 5 10 32 56 0.06500000 -0.07000000 0.00000660 0.01303814 2 2 0.02607628 0.02607628 4 0.05215257
5.98 10 3 9 31 53 0.07660377 -0.07132075 0.00001567 0.01167870 -3 3 -0.03503609 0.03503609 5 0.05839348
6.00 12 3 10 34 59 0.07830508 -0.06881356 0.00000905 0.00302993 6 6 0.01817959 0.01817959 6 0.01817959
6.02 11 2 9 32 54 0.08296296 -0.07259259 0.00000228 0.00599808 -5 5 -0.02999038 0.02999038 5 0.02999038
6.04 11 1 9 33 54 0.08814815 -0.07777778 0.00001132 0.00733296 0 0 0.00000000 0.00000000 2 0.01466592
6.06 12 2 9 34 57 0.08596491 -0.07122807 0.00000536 0.00690400 3 3 0.02071199 0.02071199 3 0.02071199
6.08 12 3 8 34 57 0.08596491 -0.06631579 0.00002011 0.00491228 0 0 0.00000000 0.00000000 2 0.00982456
6.10 10 3 9 32 54 0.07777778 -0.07259259 0.00004022 0.01031637 -3 3 -0.03094910 0.03094910 5 0.05158184
6.12 11 2 9 35 57 0.08596491 -0.07614035 0.00002482 0.00892277 3 3 0.02676830 0.02676830 5 0.04461383
6.14 12 3 9 35 59 0.08305085 -0.06881356 0.00003250 0.00788503 2 2 0.01577005 0.01577005 2 0.01577005
6.16 12 6 10 38 66 0.07212121 -0.06363636 0.00010994 0.01209381 7 7 0.08465668 0.08465668 7 0.08465668
6.18 9 4 12 38 63 0.06888889 -0.08222222 0.00008238 0.01886484 -3 3 -0.05659451 0.05659451 7 0.13205385
6.20 13 3 11 38 65 0.07969231 -0.07107692 0.00001898 0.01552197 2 2 0.03104394 0.03104394 6 0.09313182
6.22 11 3 10 33 57 0.07614035 -0.07122807 0.00001152 0.00355517 -8 8 -0.02844137 0.02844137 8 0.02844137
6.24 11 4 10 31 56 0.07000000 -0.06500000 0.00001818 0.00874601 -1 1 -0.00874601 0.00874601 3 0.02623804
6.26 10 3 8 31 52 0.08076923 -0.07000000 0.00004246 0.01187335 -4 4 -0.04749338 0.04749338 4 0.04749338
6.28 10 2 10 30 52 0.07538462 -0.07538462 0.00006147 0.00761500 0 0 0.00000000 0.00000000 4 0.03045998
6.30 8 1 9 32 50 0.08400000 -0.08960000 0.00002720 0.01662233 -2 2 -0.03324467 0.03324467 6 0.09973401
6.32 9 1 9 32 51 0.08509804 -0.08509804 0.00000836 0.00463393 1 1 0.00463393 0.00463393 1 0.00463393
6.34 12 3 8 34 57 0.08596491 -0.06631579 0.00023050 0.01880224 6 6 0.11281346 0.11281346 8 0.15041795
6.36 11 5 13 35 64 0.06125000 -0.07000000 0.00002989 0.02498800 7 7 0.17491602 0.17491602 9 0.22489203
6.38 13 4 11 36 64 0.07437500 -0.06562500 0.00004926 0.01383496 0 0 0.00000000 0.00000000 6 0.08300979
6.40 13 2 11 35 61 0.08032787 -0.07114754 0.00001645 0.00812004 -3 3 -0.02436013 0.02436013 3 0.02436013
6.42 12 4 9 33 58 0.07724138 -0.06275862 0.00001193 0.00893870 -3 3 -0.02681611 0.02681611 7 0.06257092
6.44 11 3 8 30 52 0.08076923 -0.06461538 0.00000289 0.00398664 -6 6 -0.02391985 0.02391985 6 0.02391985
6.46 11 3 8 32 54 0.08296296 -0.06740741 0.00000430 0.00355075 2 2 0.00710151 0.00710151 2 0.00710151
6.48 10 2 8 32 52 0.08615385 -0.07538462 0.00001325 0.00859172 -2 2 -0.01718343 0.01718343 2 0.01718343
6.50 11 1 9 38 59 0.09254237 -0.08305085 0.00000319 0.00997920 7 7 0.06985438 0.06985438 9 0.08981278
6.52 11 2 9 34 56 0.08500000 -0.07500000 0.00002271 0.01103193 -3 3 -0.03309580 0.03309580 5 0.05515966
6.54 11 4 10 33 58 0.07241379 -0.06758621 0.00001207 0.01460743 2 2 0.02921485 0.02921485 4 0.05842971
6.56 11 5 11 33 60 0.06533333 -0.06533333 0.00001126 0.00743023 2 2 0.01486046 0.01486046 2 0.01486046
6.58 11 4 11 34 60 0.07000000 -0.07000000 0.00001146 0.00659966 0 0 0.00000000 0.00000000 2 0.01319933
6.60 11 2 10 34 57 0.08105263 -0.07614035 0.00002188 0.01264376 -3 3 -0.03793127 0.03793127 3 0.03793127
6.62 11 2 9 33 55 0.08400000 -0.07381818 0.00002018 0.00375226 -2 2 -0.00750452 0.00750452 2 0.00750452
6.64 12 3 10 32 57 0.07614035 -0.06631579 0.00002018 0.01086554 2 2 0.02173108 0.02173108 4 0.04346216
6.66 12 5 10 32 59 0.06881356 -0.05932203 0.00001800 0.01012889 2 2 0.02025779 0.02025779 2 0.02025779
6.68 11 3 10 33 57 0.07614035 -0.07122807 0.00000699 0.01397983 -2 2 -0.02795965 0.02795965 4 0.05591931
6.70 10 3 9 33 55 0.07890909 -0.07381818 0.00000023 0.00379138 -2 2 -0.00758277 0.00758277 2 0.00758277
6.72 10 2 9 33 54 0.08296296 -0.07777778 0.00002003 0.00566677 -1 1 -0.00566677 0.00566677 1 0.00566677
6.74 12 3 9 32 56 0.08000000 -0.06500000 0.00004515 0.01311681 2 2 0.02623362 0.02623362 4 0.05246725
6.76 12 4 10 32 58 0.07241379 -0.06275862 0.00001336 0.00791039 2 2 0.01582079 0.01582079 2 0.01582079
6.78 11 3 8 34 56 0.08500000 -0.07000000 0.00000439 0.01452068 -2 2 -0.02904136 0.02904136 6 0.08712409
6.80 12 2 9 32 55 0.08400000 -0.06872727 0.00000746 0.00161859 -1 1 -0.00161859 0.00161859 5 0.00809295
6.82 11 5 10 32 58 0.06758621 -0.06275862 0.00000332 0.01746532 3 3 0.05239596 0.05239596 5 0.08732660
6.84 13 4 11 35 63 0.07333333 -0.06444444 0.00000915 0.00598928 5 5 0.02994640 0.02994640 7 0.04192495
6.86 13 4 10 34 61 0.07573770 -0.06196721 0.00001163 0.00345220 -2 2 -0.00690440 0.00690440 2 0.00690440
6.88 11 3 10 33 57 0.07614035 -0.07122807 0.00001637 0.00926961 -4 4 -0.03707842 0.03707842 4 0.03707842
6.90 12 5 10 35 62 0.07225806 -0.06322581 0.00000784 0.00889429 5 5 0.04447144 0.04447144 5 0.04447144
6.92 11 4 10 33 58 0.07241379 -0.06758621 0.00002301 0.00436318 -4 4 -0.01745272 0.01745272 4 0.01745272
6.94 12 2 9 31 54 0.08296296 -0.06740741 0.00003228 0.01055069 -4 4 -0.04220274 0.04220274 6 0.06330411
6.96 12 4 9 32 57 0.07614035 -0.06140351 0.00001779 0.00908817 3 3 0.02726451 0.02726451 3 0.02726451
6.98 12 3 10 33 58 0.07724138 -0.06758621 0.00001549 0.00627997 1 1 0.00627997 0.00627997 3 0.01883991
7.00 12 4 11 35 62 0.07225806 -0.06774194 0.00002161 0.00498575 4 4 0.01994299 0.01994299 4 0.01994299
7.02 11 2 10 34 57 0.08105263 -0.07614035 0.00002257 0.01216050 -5 5 -0.06080251 0.06080251 5 0.06080251
7.04 11 4 9 33 57 0.07614035 -0.06631579 0.00006214 0.01098419 0 0 0.00000000 0.00000000 4 0.04393677
7.06 11 6 11 32 60 0.06066667 -0.06066667 0.00001321 0.01647263 3 3 0.04941789 0.04941789 5 0.08236314
7.08 12 3 10 34 59 0.07830508 -0.06881356 0.00001933 0.01942899 -1 1 -0.01942899 0.01942899 7 0.13600293
7.10 12 3 11 33 59 0.07355932 -0.06881356 0.00000593 0.00474576 0 0 0.00000000 0.00000000 2 0.00949153
7.12 12 3 9 33 57 0.08105263 -0.06631579 0.00000613 0.00789864 -2 2 -0.01579728 0.01579728 2 0.01579728
7.14 11 4 9 33 57 0.07614035 -0.06631579 0.00001388 0.00491228 0 0 0.00000000 0.00000000 2 0.00982456
7.16 11 6 11 32 60 0.06066667 -0.06066667 0.00010909 0.01647263 3 3 0.04941789 0.04941789 5 0.08236314
7.18 9 3 10 34 56 0.07500000 -0.08000000 0.00001468 0.02406704 -4 4 -0.09626814 0.09626814 8 0.19253629
7.20 11 4 12 35 62 0.06774194 -0.07225806 0.00001806 0.01061212 6 6 0.06367271 0.06367271 6 0.06367271
7.22 11 3 11 35 60 0.07466667 -0.07466667 0.00000994 0.00733166 -2 2 -0.01466332 0.01466332 2 0.01466332
7.24 10 1 9 33 53 0.08716981 -0.08188679 0.00001409 0.01443810 -7 7 -0.10106673 0.10106673 7 0.10106673
7.26 9 2 8 30 49 0.08285714 -0.07714286 0.00004080 0.00641124 -4 4 -0.02564497 0.02564497 6 0.03846746
7.28 8 0 5 24 37 0.10216216 -0.07945946 0.00004324 0.01944352 -12 12 -0.23332222 0.23332222 12 0.23332222
7.30 9 0 6 30 45 0.10266667 -0.08400000 0.00002966 0.00456848 8 8 0.03654786 0.03654786 8 0.03654786
7.32 9 1 8 32 50 0.08960000 -0.08400000 0.00012196 0.01306667 5 5 0.06533333 0.06533333 5 0.06533333
7.34 12 4 10 34 60 0.07466667 -0.06533333 0.00008711 0.02390500 10 10 0.23904997 0.23904997 10 0.23904997
7.36 11 5 11 33 60 0.06533333 -0.06533333 0.00000156 0.00933333 0 0 0.00000000 0.00000000 4 0.03733333
7.38 12 3 9 32 56 0.08000000 -0.06500000 0.00003267 0.01467045 -4 4 -0.05868182 0.05868182 6 0.08802272
7.40 14 3 11 32 60 0.07466667 -0.06066667 0.00002412 0.00687184 4 4 0.02748737 0.02748737 4 0.02748737
7.42 12 3 11 33 59 0.07355932 -0.06881356 0.00002196 0.00822180 -1 1 -0.00822180 0.00822180 3 0.02466541
7.44 12 4 11 32 59 0.06881356 -0.06406780 0.00002310 0.00671152 0 0 0.00000000 0.00000000 2 0.01342304
7.46 12 6 9 31 58 0.06758621 -0.05310345 0.00005561 0.01103283 -1 1 -0.01103283 0.01103283 5 0.05516415
7.48 13 2 10 30 55 0.07890909 -0.06363636 0.00003226 0.01546448 -3 3 -0.04639343 0.04639343 7 0.10825133
7.50 11 2 9 34 56 0.08500000 -0.07500000 0.00001697 0.01289308 1 1 0.01289308 0.01289308 7 0.09025153
7.52 12 2 9 34 57 0.08596491 -0.07122807 0.00001561 0.00389339 1 1 0.00389339 0.00389339 1 0.00389339
7.54 12 3 10 34 59 0.07830508 -0.06881356 0.00002020 0.00803136 2 2 0.01606273 0.01606273 2 0.01606273
7.56 10 5 11 34 60 0.06533333 -0.07000000 0.00001146 0.01302590 1 1 0.01302590 0.01302590 5 0.06512948
7.58 11 4 10 33 58 0.07241379 -0.06758621 0.00002885 0.00748060 -2 2 -0.01496119 0.01496119 4 0.02992238
7.60 10 3 11 33 57 0.07122807 -0.07614035 0.00002591 0.00863593 -1 1 -0.00863593 0.00863593 3 0.02590780
7.62 10 3 9 32 54 0.07777778 -0.07259259 0.00003866 0.00744884 -3 3 -0.02234653 0.02234653 3 0.02234653
7.64 11 4 10 31 56 0.07000000 -0.06500000 0.00002074 0.01086928 2 2 0.02173856 0.02173856 4 0.04347713
7.66 11 6 9 29 55 0.06363636 -0.05345455 0.00006339 0.01318307 -1 1 -0.01318307 0.01318307 5 0.06591536
7.68 11 3 8 30 52 0.08076923 -0.06461538 0.00002716 0.02044748 -3 3 -0.06134244 0.06134244 5 0.10223740
7.70 11 2 8 33 54 0.08814815 -0.07259259 0.00002559 0.01086666 2 2 0.02173332 0.02173332 4 0.04346663
7.72 13 2 11 34 60 0.07933333 -0.07000000 0.00002904 0.00918817 6 6 0.05512903 0.05512903 6 0.05512903
7.74 13 4 11 32 60 0.07000000 -0.06066667 0.00000396 0.01319933 0 0 0.00000000 0.00000000 4 0.05279731
7.76 11 4 9 31 55 0.07381818 -0.06363636 0.00001834 0.00483711 -5 5 -0.02418554 0.02418554 5 0.02418554
7.78 11 3 11 32 57 0.07122807 -0.07122807 0.00001229 0.00802139 2 2 0.01604278 0.01604278 4 0.03208556
7.80 10 4 11 33 58 0.06758621 -0.07241379 0.00001229 0.00383003 1 1 0.00383003 0.00383003 3 0.01149008
7.82 11 3 11 32 57 0.07122807 -0.07122807 0.00002975 0.00383003 -1 1 -0.00383003 0.00383003 3 0.01149008
7.84 12 5 10 30 57 0.06631579 -0.05649123 0.00002352 0.01553400 0 0 0.00000000 0.00000000 6 0.09320397
7.86 12 5 11 31 59 0.06406780 -0.05932203 0.00001800 0.00361482 2 2 0.00722964 0.00722964 2 0.00722964
7.88 11 4 10 32 57 0.07122807 -0.06631579 0.00001787 0.01000910 -2 2 -0.02001821 0.02001821 4 0.04003641
7.90 11 3 11 35 60 0.07466667 -0.07466667 0.00000764 0.00903112 3 3 0.02709335 0.02709335 5 0.04515559
7.92 10 2 10 32 54 0.07777778 -0.07777778 0.00000764 0.00439978 -6 6 -0.02639865 0.02639865 6 0.02639865
7.94 10 4 11 32 57 0.06631579 -0.07122807 0.00002503 0.01320136 3 3 0.03960407 0.03960407 3 0.03960407
7.96 11 4 11 32 58 0.06758621 -0.06758621 0.00000312 0.00385709 1 1 0.00385709 0.00385709 1 0.00385709
7.98 10 5 10 32 57 0.06631579 -0.06631579 0.00000635 0.00179664 -1 1 -0.00179664 0.00179664 3 0.00538992
8.00 10 3 12 31 56 0.06500000 -0.07500000 0.00007045 0.00878333 -1 1 -0.00878333 0.00878333 5 0.04391663
8.02 11 2 10 34 57 0.08105263 -0.07614035 0.00006765 0.01609308 1 1 0.01609308 0.01609308 7 0.11265159
8.04 11 4 12 30 57 0.06140351 -0.06631579 0.00002724 0.02196839 0 0 0.00000000 0.00000000 8 0.17574710
8.06 11 5 13 33 62 0.05870968 -0.06774194 0.00000776 0.00304805 5 5 0.01524026 0.01524026 5 0.01524026
8.08 11 4 12 33 60 0.06533333 -0.07000000 0.00001054 0.00699798 -2 2 -0.01399595 0.01399595 2 0.01399595
8.10 12 3 11 34 60 0.07466667 -0.07000000 0.00007000 0.00933333 0 0 0.00000000 0.00000000 4 0.03733333
8.12 9 2 12 33 56 0.07000000 -0.08500000 0.00009257 0.01570916 -4 4 -0.06283665 0.06283665 6 0.09425497
8.14 11 4 13 33 61 0.06196721 -0.07114754 0.00003672 0.01601300 5 5 0.08006502 0.08006502 5 0.08006502
8.16 10 5 13 32 60 0.05600000 -0.07000000 0.00000545 0.00607655 -1 1 -0.00607655 0.00607655 3 0.01822966
8.18 10 5 12 32 59 0.05932203 -0.06881356 0.00004388 0.00352754 -1 1 -0.00352754 0.00352754 1 0.00352754
8.20 10 0 11 32 53 0.08188679 -0.08716981 0.00011801 0.02908815 -6 6 -0.17452888 0.17452888 6 0.17452888
8.22 9 3 13 33 58 0.06275862 -0.08206897 0.00014282 0.01979661 5 5 0.09898303 0.09898303 7 0.13857624
8.24 10 6 12 32 60 0.05600000 -0.06533333 0.00001609 0.01804883 2 2 0.03609766 0.03609766 6 0.10829299
8.26 8 4 12 32 56 0.06000000 -0.08000000 0.00003667 0.01520234 -4 4 -0.06080936 0.06080936 4 0.06080936
8.28 9 3 12 32 56 0.06500000 -0.08000000 0.00000192 0.00500000 0 0 0.00000000 0.00000000 2 0.01000000
8.30 8 3 11 30 52 0.06461538 -0.08076923 0.00000269 0.00086003 -4 4 -0.00344010 0.00344010 4 0.00344010
8.32 9 3 15 33 60 0.05600000 -0.08400000 0.00000128 0.00920123 8 8 0.07360988 0.07360988 8 0.07360988
8.34 8 4 13 34 59 0.05932203 -0.08305085 0.00002718 0.00345497 -1 1 -0.00345497 0.00345497 5 0.01727484
8.36 11 6 14 35 66 0.05515152 -0.06787879 0.00008638 0.01573482 7 7 0.11014375 0.11014375 7 0.11014375
8.38 11 4 12 35 62 0.06774194 -0.07225806 0.00004981 0.01333029 -4 4 -0.05332118 0.05332118 4 0.05332118
8.40 10 3 13 34 60 0.06533333 -0.07933333 0.00000575 0.00747401 -2 2 -0.01494802 0.01494802 4 0.02989603
8.42 8 2 13 32 55 0.06363636 -0.08909091 0.00005409 0.00990404 -5 5 -0.04952020 0.04952020 5 0.04952020
8.44 9 4 13 30 56 0.05500000 -0.07500000 0.00009648 0.01652696 1 1 0.01652696 0.01652696 5 0.08263481
8.46 9 4 17 32 62 0.04516129 -0.08129032 0.00001058 0.01167769 6 6 0.07006612 0.07006612 6 0.07006612
8.48 9 5 15 35 64 0.05250000 -0.07875000 0.00001593 0.00776594 2 2 0.01553189 0.01553189 6 0.04659567
8.50 10 5 13 34 62 0.05870968 -0.07225806 0.00000938 0.00898361 -2 2 -0.01796723 0.01796723 4 0.03593446
8.52 10 4 14 31 59 0.05457627 -0.07355932 0.00000357 0.00433340 -3 3 -0.01300019 0.01300019 5 0.02166698
8.54 9 5 12 31 57 0.05649123 -0.07122807 0.00001654 0.00301692 -2 2 -0.00603384 0.00603384 4 0.01206767
8.56 10 6 15 31 62 0.04516129 -0.06774194 0.00002397 0.01185414 5 5 0.05927070 0.05927070 5 0.05927070
8.58 10 3 14 29 56 0.05500000 -0.07500000 0.00004007 0.01222619 -6 6 -0.07335714 0.07335714 6 0.07335714
